in.store,age,items,amount,region,,,,
0,35,8,2763.4,4,,,,
0,53,8,485.11,1,,,,
1,26,8,940.02,3,,,,
0,51,8,88.7,2,,,,
0,32,8,214.05,4,,,,
0,19,8,2506.1,4,,,,
1,37,8,1144.7,1,,,,
0,36,8,2344.8,4,,,,
1,49,8,710.18,1,,,,
0,25,8,404.63,1,,,,
0,26,8,1481.4,3,,,,
0,81,8,493.46,2,,,,
1,52,8,422.52,1,,,,
0,44,8,473.43,2,,,,
0,57,8,1748.3,3,,,,
1,61,8,955.61,3,,,,
0,65,8,452.16,2,,,,
0,57,8,229.77,1,,,,
1,24,8,656.24,3,,,,
0,23,8,757.02,3,,,,
0,41,8,138.93,4,,,,
0,46,8,219.74,3,,,,
1,44,8,1044.7,4,,,,
0,57,8,243.33,4,,,,
0,68,8,383.11,2,,,,
0,47,8,1713.4,1,,,,
0,54,8,238.26,2,,,,
0,41,8,2235.1,3,,,,
1,42,8,1523.2,1,,,,
0,51,8,397.64,2,,,,
1,35,8,544.78,3,,,,
1,35,8,636.84,1,,,,
0,66,8,198.77,2,,,,
0,40,8,360.84,4,,,,
1,63,8,507.85,1,,,,
1,32,8,160.77,1,,,,
0,25,8,1769.3,4,,,,
0,30,8,171.47,2,,,,
1,58,8,479.72,1,,,,
0,48,8,497.56,2,,,,
1,31,8,1102.3,1,,,,
1,74,8,731.03,3,,,,
1,54,8,1851.9,4,,,,
1,33,8,427.5,3,,,,
1,48,8,972.02,4,,,,
1,30,8,1422.6,1,,,,
0,35,8,240.5,2,,,,
0,85,8,151.64,2,,,,
0,60,8,419.4,2,,,,
0,26,8,1499.4,3,,,,
0,51,8,1468.1,4,,,,
1,72,8,300.66,1,,,,
1,65,8,546.02,3,,,,
0,25,8,335.17,3,,,,
1,32,8,84.37,4,,,,
0,38,8,1804.7,3,,,,
1,50,8,758.01,4,,,,
1,44,8,1215.6,4,,,,
0,20,8,554.45,3,,,,
0,24,8,1443,3,,,,
0,52,8,2221.6,3,,,,
1,60,8,203.89,3,,,,
1,47,8,895.05,3,,,,
1,54,8,915.64,4,,,,
1,72,8,350.29,3,,,,
0,35,8,268.07,3,,,,
1,57,8,492.77,1,,,,
1,24,8,439.63,1,,,,
0,32,8,168.17,2,,,,
0,48,8,372.47,2,,,,
0,33,8,1767.8,4,,,,
0,35,8,255.23,2,,,,
0,79,8,250.59,2,,,,
0,51,8,319.29,2,,,,
0,45,8,165.96,2,,,,
1,31,8,1701,4,,,,
0,69,8,153.42,2,,,,
0,43,8,1685.3,4,,,,
0,47,8,782.78,4,,,,
1,47,8,737.26,3,,,,
0,27,8,2838.6,4,,,,
0,58,8,2727.3,3,,,,
0,52,8,2446.6,3,,,,
0,83,8,326.38,2,,,,
0,58,8,387.03,2,,,,
0,42,8,481.68,2,,,,
0,52,8,2004.2,3,,,,
0,46,8,1761.8,3,,,,
0,37,8,435.13,3,,,,
0,36,8,346.01,1,,,,
0,37,8,68.23,2,,,,
0,35,8,1363.1,4,,,,
1,31,8,1214,4,,,,
1,45,8,1525.7,4,,,,
1,29,8,659.61,1,,,,
1,42,8,146.31,1,,,,
0,46,8,603.37,1,,,,
0,42,8,2193,4,,,,
1,49,8,195.43,3,,,,
1,52,8,699.68,3,,,,
1,56,8,339.11,3,,,,
1,29,8,585.74,3,,,,
1,24,8,1887.9,1,,,,
0,59,8,445.3,2,,,,
0,41,8,182.92,2,,,,
0,65,8,324.61,2,,,,
0,51,8,1679.7,4,,,,
1,54,8,339.32,4,,,,
0,62,8,311.12,2,,,,
0,35,8,182.03,2,,,,
1,21,8,1998.4,4,,,,
0,45,8,754.7,4,,,,
0,46,8,218.12,2,,,,
1,20,8,211.84,4,,,,
1,43,8,1971.5,4,,,,
0,50,8,2085,3,,,,
0,59,8,461.76,2,,,,
1,65,8,376.48,3,,,,
1,36,8,216.38,4,,,,
0,27,8,212.53,4,,,,
0,30,8,1959.5,3,,,,
1,28,8,992.08,1,,,,
0,31,8,205.87,2,,,,
0,33,8,446.56,2,,,,
1,62,8,672.3,3,,,,
1,30,8,539.74,3,,,,
1,33,8,528.56,3,,,,
1,19,8,1641.6,1,,,,
0,19,8,2303,4,,,,
1,48,8,174.03,1,,,,
1,67,8,678.43,3,,,,
0,79,8,281.87,2,,,,
0,77,8,440.36,2,,,,
1,49,8,682.56,3,,,,
0,55,8,45.17,2,,,,
1,55,8,233.04,4,,,,
1,53,8,159.06,3,,,,
0,36,8,2029.4,4,,,,
0,19,8,2618.2,4,,,,
1,71,8,717.61,1,,,,
0,46,8,140.33,2,,,,
1,36,8,1223.7,1,,,,
1,40,8,952.49,4,,,,
0,46,8,1753.4,4,,,,
0,30,8,243.84,2,,,,
1,27,8,181.66,4,,,,
0,60,8,255.32,2,,,,
0,23,8,2174.7,4,,,,
0,33,8,391.24,4,,,,
0,61,8,1369.7,4,,,,
0,54,8,513.51,1,,,,
1,53,8,813.29,3,,,,
0,52,8,862.23,4,,,,
0,56,8,2068.4,4,,,,
0,29,8,1757.1,4,,,,
0,48,8,1933.3,4,,,,
0,35,8,15.8,2,,,,
0,54,8,398.57,2,,,,
1,52,8,725.04,4,,,,
0,33,8,102.83,2,,,,
0,19,8,1177.5,4,,,,
1,25,8,1257.6,4,,,,
1,56,8,316.21,3,,,,
0,51,8,2596.9,4,,,,
0,49,8,842.22,4,,,,
1,70,8,520.07,1,,,,
0,33,8,254.14,2,,,,
0,31,8,315.07,1,,,,
0,28,8,259.08,1,,,,
1,49,8,625.17,4,,,,
0,41,8,427.2,2,,,,
0,80,8,453.49,2,,,,
1,26,8,605.66,3,,,,
0,18,8,253.2,4,,,,
0,75,8,372.29,2,,,,
0,34,8,2896.1,3,,,,
1,73,8,397.08,3,,,,
1,41,8,310.83,4,,,,
0,39,8,1027.4,4,,,,
1,45,8,964.86,3,,,,
0,47,8,1981.6,1,,,,
1,49,8,822.79,4,,,,
0,26,8,1390.3,4,,,,
1,40,8,231.55,1,,,,
0,29,8,142.53,2,,,,
0,44,8,9.94,2,,,,
1,51,8,68.49,3,,,,
1,54,8,1557.9,4,,,,
0,44,8,255.72,2,,,,
0,25,8,1721.2,4,,,,
0,48,8,1594.4,4,,,,
0,79,8,236.66,2,,,,
1,33,8,1784.4,4,,,,
1,39,8,716.78,3,,,,
1,29,8,776.46,3,,,,
1,38,8,850.75,1,,,,
0,37,8,2753.3,3,,,,
1,35,8,1718.9,4,,,,
1,72,8,193.33,3,,,,
0,62,8,190.94,2,,,,
0,55,8,1979.1,3,,,,
1,69,8,973.42,1,,,,
0,44,8,1497.4,3,,,,
0,46,8,1489.3,4,,,,
0,59,8,902.5,4,,,,
1,48,8,974.9,1,,,,
1,36,8,1827.6,4,,,,
1,33,8,1814.7,4,,,,
0,48,8,223.34,2,,,,
0,27,8,656.44,4,,,,
0,41,8,464.06,2,,,,
0,81,8,390.43,2,,,,
1,41,8,410.58,3,,,,
0,51,8,481.11,2,,,,
1,37,8,443.48,4,,,,
1,49,8,308.79,3,,,,
0,41,8,217.94,1,,,,
1,56,8,60.11,3,,,,
0,50,8,1405.9,3,,,,
0,30,8,1430.7,3,,,,
0,78,8,460.64,2,,,,
1,48,8,1700.7,4,,,,
1,44,8,474.89,1,,,,
0,72,8,252.52,2,,,,
0,40,8,457.11,2,,,,
1,60,8,605.14,3,,,,
1,39,8,369.81,1,,,,
1,71,8,887.38,1,,,,
0,45,8,240.72,2,,,,
1,55,8,1355.6,4,,,,
0,73,8,273.49,2,,,,
0,54,8,1290.3,4,,,,
1,22,8,1823,4,,,,
1,49,8,972.4,1,,,,
1,69,8,85,3,,,,
1,56,8,927.12,1,,,,
1,29,8,667.06,4,,,,
0,27,8,1915.8,1,,,,
0,18,8,2001.6,4,,,,
1,31,8,1859.9,4,,,,
0,28,8,2035.3,3,,,,
0,40,8,1351.5,3,,,,
0,68,8,464.85,2,,,,
0,29,8,201.16,2,,,,
0,38,8,2786.5,3,,,,
1,41,8,724.2,3,,,,
1,31,8,1266.5,1,,,,
1,28,8,1001.7,4,,,,
0,51,8,1302.4,4,,,,
0,55,8,2427.7,4,,,,
0,55,8,439.11,4,,,,
0,76,8,57.4,2,,,,
1,20,8,1007.9,1,,,,
0,41,8,65.84,2,,,,
0,20,8,1833.5,3,,,,
0,57,8,285.04,2,,,,
0,20,8,1798.5,1,,,,
1,65,8,105.49,1,,,,
1,43,8,1666,4,,,,
0,46,8,93.76,2,,,,
0,56,8,159.34,2,,,,
0,56,8,1465.5,4,,,,
0,75,8,190.32,2,,,,
0,52,8,399.15,2,,,,
0,46,8,1508.1,4,,,,
0,20,8,114.89,3,,,,
1,29,8,266.69,3,,,,
0,82,8,43.24,2,,,,
0,24,8,1397.7,4,,,,
1,39,8,962.21,4,,,,
0,39,8,125.61,1,,,,
0,45,8,1336.3,4,,,,
1,38,8,987.94,3,,,,
0,76,8,251.26,2,,,,
0,42,8,1722.4,3,,,,
0,29,8,129.54,2,,,,
1,26,8,503.35,3,,,,
0,43,8,313.98,2,,,,
1,74,8,75.13,3,,,,
0,56,8,359.1,1,,,,
0,62,8,1956.8,4,,,,
1,67,8,318.6,3,,,,
0,51,8,474.19,2,,,,
0,62,8,1945.6,3,,,,
1,35,8,351.42,3,,,,
1,53,8,1716.3,4,,,,
0,48,8,19.92,2,,,,
0,65,8,403.19,2,,,,
0,50,8,64.76,2,,,,
1,49,8,610.6,1,,,,
1,35,8,567.05,4,,,,
0,35,8,1365.3,4,,,,
0,70,8,182.1,2,,,,
1,28,8,126.87,1,,,,
0,46,8,2941.4,4,,,,
0,30,8,1885.6,4,,,,
0,30,8,63.45,2,,,,
0,77,8,190.07,2,,,,
1,40,8,129.16,1,,,,
1,32,8,946.39,4,,,,
1,26,8,1050.8,4,,,,
1,27,8,228.69,4,,,,
1,33,8,750.67,3,,,,
0,66,8,181.48,2,,,,
1,30,8,1282.6,4,,,,
0,35,8,2160.1,4,,,,
1,26,8,1250.9,1,,,,
0,56,8,948.22,4,,,,
1,35,8,377.14,4,,,,
0,31,8,2425.8,3,,,,
0,35,8,1639.6,1,,,,
0,39,8,168.44,2,,,,
0,48,8,394.05,2,,,,
0,52,8,2940.2,3,,,,
1,65,8,478.52,3,,,,
1,49,8,936.53,4,,,,
1,42,8,615.44,1,,,,
1,53,8,1804.3,4,,,,
1,70,8,911.38,3,,,,
0,21,8,1301.4,4,,,,
0,68,8,369.43,2,,,,
0,45,8,1033.7,4,,,,
0,85,8,12.76,2,,,,
1,68,8,887.64,3,,,,
1,32,8,570.42,1,,,,
0,60,8,161.19,2,,,,
1,53,8,863.71,4,,,,
0,53,8,1101.2,1,,,,
1,21,8,342.82,1,,,,
1,52,8,445.77,1,,,,
0,35,8,1424.5,3,,,,
1,51,8,1706.4,1,,,,
0,48,8,62.21,2,,,,
0,65,8,342.12,2,,,,
0,80,8,279.26,2,,,,
1,23,8,1814.1,4,,,,
1,30,8,568.67,3,,,,
1,49,8,263.72,4,,,,
1,23,8,1083.4,4,,,,
1,29,8,299.36,3,,,,
1,55,8,639.36,3,,,,
0,79,8,464.39,2,,,,
1,20,8,1274.4,1,,,,
1,27,8,1309.7,1,,,,
0,41,8,283.5,2,,,,
0,79,8,44.43,2,,,,
0,51,8,459.12,2,,,,
1,47,8,917,1,,,,
1,34,8,967.18,1,,,,
0,49,8,1426.2,1,,,,
0,60,8,2168.9,4,,,,
1,28,8,1557.1,1,,,,
0,61,8,2423.5,3,,,,
0,54,8,450.27,2,,,,
1,67,8,483.12,1,,,,
0,45,8,351.86,2,,,,
0,36,8,1312.6,3,,,,
0,55,8,533.36,4,,,,
1,42,8,1170.8,4,,,,
0,22,8,1681.2,4,,,,
0,45,8,1129.5,1,,,,
1,51,8,858.97,3,,,,
1,55,8,162.74,3,,,,
0,69,8,44.57,2,,,,
1,20,8,545.16,1,,,,
0,38,8,1702.1,4,,,,
1,41,8,422.32,3,,,,
1,63,8,544.9,3,,,,
0,73,8,366.91,2,,,,
1,46,8,508.2,3,,,,
0,31,8,230.95,2,,,,
0,58,8,978,4,,,,
1,54,8,1390,1,,,,
1,44,8,996.19,1,,,,
0,67,8,36.65,2,,,,
1,35,8,143.28,3,,,,
1,23,8,877.43,1,,,,
0,60,8,441.08,2,,,,
0,61,8,277.84,2,,,,
0,44,8,131.45,4,,,,
0,53,8,335.55,2,,,,
1,28,8,963.74,1,,,,
1,54,8,524.7,4,,,,
0,77,8,77.95,2,,,,
0,66,8,250.43,2,,,,
0,33,8,641.4,4,,,,
0,34,8,691.73,1,,,,
1,46,8,976.88,3,,,,
1,32,8,436.24,1,,,,
1,72,8,382.83,1,,,,
1,62,8,787.74,1,,,,
1,62,8,886.73,1,,,,
0,67,8,568.2,1,,,,
1,58,8,933.72,1,,,,
1,33,8,565.22,1,,,,
0,33,8,904.92,3,,,,
1,44,8,973.59,3,,,,
1,43,8,689.44,4,,,,
0,29,8,315.17,1,,,,
1,39,8,696.68,1,,,,
0,40,8,461.49,2,,,,
1,35,8,85.49,3,,,,
1,55,8,930.32,3,,,,
1,28,8,609.48,4,,,,
0,32,8,228.42,2,,,,
0,51,8,1724.2,3,,,,
1,59,8,545.55,3,,,,
1,66,8,818.06,3,,,,
0,31,8,1545.2,3,,,,
0,76,8,312.14,2,,,,
1,28,8,271.83,4,,,,
1,69,8,572.07,1,,,,
0,46,8,2480.6,3,,,,
0,39,8,58.67,2,,,,
1,40,8,1966.9,4,,,,
1,38,8,192.55,1,,,,
1,35,8,514.45,3,,,,
1,52,8,263.03,3,,,,
0,29,8,2207.1,4,,,,
1,67,8,537.46,1,,,,
1,34,8,882.51,4,,,,
0,28,8,1476.1,3,,,,
0,51,8,235.3,2,,,,
0,31,8,2436.1,4,,,,
1,41,8,1127.9,4,,,,
0,41,8,2543,4,,,,
1,42,8,365.34,3,,,,
0,22,8,2569.9,4,,,,
0,35,8,222.8,2,,,,
0,34,8,407.88,2,,,,
0,25,8,2361.5,4,,,,
0,81,8,100.83,2,,,,
0,66,8,427.11,1,,,,
1,32,8,233.67,1,,,,
0,64,8,158.14,2,,,,
0,20,8,2934.6,3,,,,
0,52,8,544.38,4,,,,
0,40,8,2440.1,4,,,,
1,21,8,1917.3,4,,,,
0,41,8,1446.5,4,,,,
1,46,8,773.55,1,,,,
0,70,8,375.24,2,,,,
0,39,8,314.34,2,,,,
0,76,8,153.44,2,,,,
0,39,8,1325.6,4,,,,
1,31,8,675.84,1,,,,
1,67,8,258.22,3,,,,
0,58,8,130.28,2,,,,
0,54,8,1079.6,4,,,,
0,38,8,1676.5,1,,,,
1,51,8,1173.3,1,,,,
1,50,8,1246.5,1,,,,
1,48,8,1443.2,4,,,,
0,25,8,54.65,1,,,,
1,45,8,718.05,1,,,,
0,53,8,188.23,2,,,,
0,81,8,430.85,2,,,,
0,37,8,2961,3,,,,
1,47,8,520.11,1,,,,
0,28,8,2383.2,4,,,,
1,47,8,977.43,4,,,,
1,21,8,222.33,1,,,,
0,35,8,1586.2,4,,,,
0,36,8,2761.4,4,,,,
0,31,8,1552.4,3,,,,
1,40,8,1977.3,4,,,,
0,64,8,173.59,1,,,,
1,68,8,447.84,3,,,,
0,38,8,438.12,2,,,,
0,55,8,1460.1,4,,,,
0,63,8,190.77,2,,,,
1,55,8,104.62,1,,,,
0,61,8,1885.5,4,,,,
1,67,8,776.5,1,,,,
1,52,8,631.78,1,,,,
1,58,8,740.72,3,,,,
1,47,8,166.6,3,,,,
1,40,8,991.48,4,,,,
1,50,8,660.91,3,,,,
0,67,8,270.64,2,,,,
0,31,8,1013.2,3,,,,
1,48,8,50.29,1,,,,
0,35,8,1590.9,4,,,,
1,42,8,693.88,3,,,,
0,64,8,59.57,1,,,,
0,29,8,2014.6,4,,,,
1,57,8,999.81,3,,,,
1,24,8,939.5,4,,,,
0,39,8,319.63,2,,,,
0,63,8,465.46,2,,,,
1,46,8,782.17,3,,,,
0,51,8,74.3,2,,,,
1,54,8,860.54,1,,,,
0,42,8,137.76,2,,,,
1,46,8,765.34,1,,,,
0,62,8,435.76,4,,,,
0,34,8,460.84,2,,,,
0,67,8,219.57,2,,,,
0,34,8,1395.8,4,,,,
0,69,8,83.66,2,,,,
0,85,8,253.77,2,,,,
1,70,8,123.69,3,,,,
1,53,8,261.02,1,,,,
0,57,8,366.51,2,,,,
1,74,8,568.07,1,,,,
0,71,8,251.66,2,,,,
0,62,8,2790,4,,,,
0,83,8,113.07,2,,,,
0,26,8,2591.9,4,,,,
0,34,8,403.25,1,,,,
1,43,8,95.4,1,,,,
0,35,8,2969.8,4,,,,
1,53,8,531.93,3,,,,
1,37,8,685.76,3,,,,
0,31,8,1080.2,3,,,,
0,42,8,384.57,2,,,,
1,73,8,377.59,3,,,,
0,54,8,2575.7,3,,,,
0,78,8,260.48,2,,,,
0,20,8,1237.8,1,,,,
1,46,8,1225,4,,,,
1,26,8,588.26,4,,,,
0,35,8,47.29,2,,,,
1,26,8,852.81,3,,,,
1,23,8,1566,4,,,,
1,36,8,984.96,4,,,,
1,36,8,852.84,1,,,,
0,32,8,1028.2,4,,,,
1,44,8,1613,4,,,,
0,29,8,838.37,3,,,,
0,68,8,387.4,2,,,,
0,62,8,187.88,2,,,,
0,72,8,723.16,1,,,,
1,65,8,326.28,1,,,,
1,55,8,105.48,1,,,,
0,46,8,62.41,2,,,,
0,52,8,96.7,2,,,,
0,54,8,929.88,3,,,,
0,59,8,220.59,2,,,,
0,20,8,2496.1,4,,,,
1,64,8,374.03,3,,,,
1,47,8,579.18,1,,,,
1,30,8,1893.8,4,,,,
1,44,8,325.91,3,,,,
0,38,8,303.95,2,,,,
0,32,8,199.3,2,,,,
1,60,8,135.28,3,,,,
1,29,8,971.9,3,,,,
0,72,8,167.16,2,,,,
0,40,8,135.57,4,,,,
1,52,8,284.56,3,,,,
1,34,8,937.04,3,,,,
0,57,8,2368.5,4,,,,
1,37,8,713.35,3,,,,
0,67,8,157.41,2,,,,
1,48,8,815.28,1,,,,
0,59,8,285.37,2,,,,
1,22,8,1913.4,4,,,,
0,22,8,1525.2,3,,,,
1,25,8,1602.9,1,,,,
0,71,8,364.15,2,,,,
1,26,8,477.95,4,,,,
0,74,8,308.3,2,,,,
0,51,8,391.63,2,,,,
0,65,8,187.57,2,,,,
0,34,8,1064.2,4,,,,
0,36,8,177,2,,,,
1,51,8,562.07,1,,,,
0,47,8,394.57,2,,,,
0,41,8,2421.9,3,,,,
0,77,8,79.94,2,,,,
1,50,8,60.65,3,,,,
1,66,8,748.9,3,,,,
1,48,8,900.4,1,,,,
1,31,8,1470.8,1,,,,
1,45,8,565.85,1,,,,
1,45,8,784.51,1,,,,
0,78,8,137.17,2,,,,
1,20,8,483.11,4,,,,
1,64,8,279.21,1,,,,
1,39,8,514.57,1,,,,
0,63,8,2770.7,3,,,,
0,25,8,2674.3,4,,,,
0,67,8,25.78,2,,,,
1,74,8,715.08,1,,,,
0,75,8,254.63,2,,,,
1,53,8,842.95,1,,,,
1,59,8,53.7,3,,,,
0,63,8,238.45,2,,,,
1,44,8,1960.8,4,,,,
1,55,8,885.44,1,,,,
0,53,8,432.38,2,,,,
0,33,8,70.31,1,,,,
1,69,8,152.39,3,,,,
0,52,8,933.1,1,,,,
1,20,8,394.12,1,,,,
0,47,8,249.07,2,,,,
0,73,8,132.63,2,,,,
0,40,8,2082,4,,,,
1,31,8,755.84,3,,,,
1,42,8,560.01,1,,,,
0,51,8,104.14,2,,,,
1,29,8,189.74,3,,,,
1,36,8,786.61,3,,,,
0,61,8,252.41,1,,,,
0,61,8,633.88,1,,,,
0,35,8,317.89,2,,,,
1,28,8,962.21,4,,,,
1,23,8,246.12,1,,,,
0,51,8,1324.5,4,,,,
1,36,8,929.72,3,,,,
1,37,8,151.15,3,,,,
1,29,8,699.32,4,,,,
0,45,8,547.02,4,,,,
1,31,8,703.03,3,,,,
1,40,8,58.17,4,,,,
1,25,8,1932.9,4,,,,
0,57,8,404.67,2,,,,
1,55,8,352.05,3,,,,
1,58,8,592.1,3,,,,
0,82,8,108.42,2,,,,
1,30,8,186.31,1,,,,
1,33,8,438.05,1,,,,
0,54,8,113.02,2,,,,
0,39,8,2186.2,3,,,,
0,51,8,534.32,3,,,,
1,72,8,895.55,3,,,,
0,80,8,291.63,2,,,,
0,30,8,444.97,2,,,,
0,29,8,127,2,,,,
1,54,8,254.71,3,,,,
1,34,8,161.3,4,,,,
1,35,8,363.7,3,,,,
1,38,8,531.83,3,,,,
1,33,8,1210.8,4,,,,
1,55,8,619.5,3,,,,
1,21,8,896.91,4,,,,
1,40,8,825.41,4,,,,
0,49,8,922.51,3,,,,
0,78,8,208.12,2,,,,
1,32,8,181.02,1,,,,
0,20,8,1743.9,4,,,,
0,62,8,270.52,4,,,,
1,38,8,1026.4,4,,,,
1,46,8,429.17,4,,,,
0,43,8,1463.5,4,,,,
0,76,8,468.37,2,,,,
1,34,8,738.4,3,,,,
0,38,8,731.92,3,,,,
1,38,8,186.77,3,,,,
1,51,8,1430.6,1,,,,
1,53,8,595.93,4,,,,
0,26,8,1261.4,4,,,,
0,53,8,184.53,2,,,,
1,55,8,892.38,1,,,,
1,53,8,240.85,3,,,,
1,48,8,219.16,3,,,,
0,53,8,246.14,4,,,,
1,39,8,121.95,3,,,,
0,33,8,67.97,2,,,,
0,43,8,1131.2,1,,,,
1,49,8,642.67,1,,,,
1,43,8,257.18,4,,,,
0,55,8,885.53,3,,,,
1,49,8,1360.5,4,,,,
1,56,8,366.89,3,,,,
1,36,8,1433.1,4,,,,
0,69,8,237.79,2,,,,
0,76,8,271.22,2,,,,
1,28,8,823.89,3,,,,
0,28,8,1036.6,3,,,,
0,31,8,1785.5,4,,,,
1,65,8,295.79,3,,,,
0,64,8,307.58,2,,,,
0,33,8,2867.8,3,,,,
1,64,8,983.24,3,,,,
0,73,8,464.26,2,,,,
1,58,8,914.42,3,,,,
0,61,8,2932,4,,,,
0,26,8,132.05,1,,,,
0,35,8,529.46,4,,,,
1,53,8,924,1,,,,
1,54,8,270.65,1,,,,
1,36,8,1708.8,4,,,,
0,23,8,1302.2,1,,,,
0,30,8,2519.7,4,,,,
0,21,8,1593.8,4,,,,
0,31,8,860.6,4,,,,
1,55,8,314.71,3,,,,
1,54,8,1181.1,1,,,,
1,42,8,433.73,4,,,,
0,79,8,479.9,2,,,,
0,29,8,359.47,2,,,,
0,41,8,1036.1,4,,,,
1,35,8,992.82,4,,,,
0,55,8,942.67,4,,,,
0,28,8,2427.7,4,,,,
1,35,8,931.45,3,,,,
0,27,8,775.58,3,,,,
1,22,8,1275.4,4,,,,
0,58,8,1378.7,3,,,,
1,40,8,1369.8,4,,,,
1,37,8,108.56,4,,,,
0,45,8,484.42,2,,,,
1,37,8,838.09,3,,,,
0,40,8,2273.4,4,,,,
0,35,8,2366.1,4,,,,
0,32,8,271.69,2,,,,
1,56,8,378.09,3,,,,
1,39,8,168.78,1,,,,
1,53,8,321.39,4,,,,
1,29,8,463.29,3,,,,
0,37,8,2369.1,3,,,,
0,78,8,453.34,2,,,,
1,45,8,770.92,4,,,,
1,33,8,1631.5,4,,,,
0,82,8,367.81,2,,,,
1,29,8,1244,4,,,,
1,38,8,1714,4,,,,
1,44,8,255.24,4,,,,
1,40,8,1275.9,4,,,,
1,28,8,1259.1,1,,,,
1,39,8,1664.2,4,,,,
0,80,8,259.29,2,,,,
1,26,8,1751.7,1,,,,
1,29,8,516.23,1,,,,
0,56,8,2971.6,4,,,,
0,85,8,353.83,2,,,,
1,47,8,597.34,1,,,,
0,25,8,2868.5,3,,,,
0,62,8,739.25,1,,,,
0,71,8,143.52,2,,,,
0,36,8,1552.6,1,,,,
0,65,8,8.63,2,,,,
0,49,8,12.47,2,,,,
1,35,8,926.74,3,,,,
1,41,8,844.05,3,,,,
0,59,8,124.47,2,,,,
0,76,8,197.72,2,,,,
0,55,8,2622.3,4,,,,
0,19,8,69.6,1,,,,
1,42,8,1437.5,4,,,,
0,26,8,645.32,4,,,,
1,33,8,853.52,4,,,,
0,34,8,1657.4,4,,,,
1,31,8,1779.8,4,,,,
1,59,8,856.45,1,,,,
1,49,8,1085,4,,,,
1,47,8,667.23,1,,,,
0,66,8,497.92,2,,,,
0,33,8,666.31,4,,,,
1,58,8,425.52,3,,,,
1,48,8,313.1,3,,,,
1,52,8,887.96,1,,,,
0,55,8,119.04,4,,,,
0,67,8,287.32,2,,,,
0,58,8,2774.6,4,,,,
0,35,8,72.04,2,,,,
1,22,8,808.5,1,,,,
0,84,8,423.96,2,,,,
0,61,8,291.11,3,,,,
1,37,8,672.9,3,,,,
1,69,8,82.08,1,,,,
0,56,8,490.89,2,,,,
0,45,8,112.62,2,,,,
0,83,8,374.39,2,,,,
0,31,8,270.94,1,,,,
1,41,8,1175.3,1,,,,
1,29,8,470.69,4,,,,
0,38,8,597.87,4,,,,
0,67,8,480.9,2,,,,
1,41,8,736.93,3,,,,
0,79,8,73.95,2,,,,
1,55,8,823.78,1,,,,
0,60,8,39.29,2,,,,
0,61,8,881.58,3,,,,
1,73,8,786.51,3,,,,
0,45,8,555.5,4,,,,
0,30,8,296.44,3,,,,
1,25,8,553.74,4,,,,
0,74,8,12.7,2,,,,
0,35,8,1251,4,,,,
0,36,8,449.04,2,,,,
0,51,8,30.66,2,,,,
1,45,8,207.44,4,,,,
1,40,8,1514.3,4,,,,
1,70,8,912.1,3,,,,
0,53,8,1073.3,4,,,,
1,42,8,656.68,4,,,,
1,27,8,159.91,1,,,,
0,53,8,456.37,4,,,,
1,37,8,645.21,3,,,,
0,49,8,938.13,3,,,,
0,53,8,582.32,3,,,,
1,38,8,1671,4,,,,
1,36,8,1479.6,4,,,,
1,27,8,74.78,1,,,,
1,40,8,283.83,3,,,,
1,66,8,166.42,3,,,,
0,41,8,480.04,2,,,,
0,58,8,496.76,2,,,,
0,23,8,1633.6,3,,,,
1,35,8,1755,1,,,,
0,46,8,655.61,1,,,,
1,50,8,170.81,3,,,,
0,37,8,885.87,3,,,,
0,72,8,383.41,2,,,,
0,44,8,199.11,2,,,,
0,80,8,322.31,2,,,,
0,49,8,1052.2,3,,,,
1,33,8,1142.8,4,,,,
1,67,8,415.85,3,,,,
1,42,8,532.12,3,,,,
0,33,8,2425.5,3,,,,
0,51,8,456.79,2,,,,
1,37,8,958.45,4,,,,
1,42,8,302.72,3,,,,
0,40,8,271.98,2,,,,
1,35,8,432.43,1,,,,
0,34,8,201.86,2,,,,
1,42,8,515.01,4,,,,
0,55,8,1716.9,4,,,,
0,37,8,2945.1,4,,,,
1,49,8,1926.1,4,,,,
0,84,8,156.04,2,,,,
1,43,8,952.64,3,,,,
1,46,8,1582.2,4,,,,
0,57,8,1132.3,4,,,,
0,38,8,2934.6,3,,,,
0,54,8,1026.3,1,,,,
0,81,8,135.58,2,,,,
1,61,8,738.25,3,,,,
1,33,8,1344.7,1,,,,
1,49,8,765.06,4,,,,
1,40,8,608.93,3,,,,
1,46,8,691.96,4,,,,
0,75,8,330.66,2,,,,
1,51,8,1235.8,1,,,,
0,80,8,103.45,2,,,,
1,71,8,680.98,3,,,,
0,23,8,317.42,4,,,,
0,19,8,1297,3,,,,
0,82,8,196.96,2,,,,
0,36,8,370.82,2,,,,
0,84,8,56.84,2,,,,
0,51,8,1587.7,1,,,,
1,33,8,276.93,3,,,,
1,62,8,546.48,3,,,,
0,47,8,102.2,2,,,,
1,39,8,198.2,1,,,,
0,50,8,310.13,2,,,,
1,59,8,728.85,3,,,,
0,55,8,1013,1,,,,
1,32,8,1266.9,1,,,,
0,64,8,262.17,2,,,,
0,29,8,449.23,2,,,,
0,47,8,246.37,2,,,,
0,76,8,368.43,2,,,,
1,42,8,496.96,4,,,,
0,49,8,321.85,2,,,,
1,28,8,1097.1,1,,,,
0,40,8,1324,4,,,,
